County Name,Station Name,OIS #,Station Address,Phone Number,Inspects Passenger Cars and Light trucks,Inspects Medium Trucks,Inspects Heavy Trucks,Inspects Motorcycles,"Inspects Light Trailers Less Than 10,000 lbs or less","Inspects Heavy Trailers over 10,000 lbs."
PHILADELPHIA,Fresh Start Auto Repair,DO91,"707 TASKER ST , PHILADELPHIA PA 19148-1237",215-964-9681,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Front Street Auto Llc,KK91,"4713 N FRONT ST , PHILADELPHIA PA 19120",215-455-0901,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Gabe'S Auto Repair Inc,EA96,"1961 E CHELTENHAM AVE , PHILADELPHIA PA 19124-1549",215-289-1378,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Galati Bros Serv Station Inc,AA67,"7150 TORRESDALE AVE , PHILADELPHIA PA 19135",215-338-1611,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Garrisons Garage Inc,0824,"2335 E GORDON ST # 37 , PHILADELPHIA PA 19125-2928",215-426-2714,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,George & Son Auto Service,KA72,"5800 NORTH MASCHER ST , PHILADELPHIA PA 19120",215-424-0371,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Germosen Auto Group Inc,CD89,"170 W WINGOHOCKING ST , PHILADELPHIA PA 19140-1601",267-335-5444,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Germosen Trk & Auto Servc Inc Llc,DC83,"4425 RISING SUN AVE UNIT A , PHILADELPHIA PA 19140-1649",215-456-0880,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,G & I Auto Repair Inc,P840,"10081 SANDMYER LANE #5 , PHILADELPHIA PA 19116",215-677-5557,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,G&J Auto Care Inc,FC60,"3721 N 6TH ST , PHILADELPHIA PA 19140-3339",215-223-2400,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,G & J Automotive,6588,"2511 E WESTMORELAND ST # 13 , PHILADELPHIA PA 19134-5219",215-426-0236,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
PHILADELPHIA,G & J Auto Service,AQ66,"1510 ALTER ST , PHILADELPHIA PA 19146-3104",215-732-7744,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Glace Bros Auto Repair,405,"5404-08 N MASCHER ST , PHILADELPHIA PA 19120",215-549-9239,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Global Auto Tags And Services Llc,AU88,"6204 PASSYUNK AVE , PHILADELPHIA PA 19153-3510",215-724-3183,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,Gold Star Auto Sales Inc,BC90,"6920 NEW STATE RD , PHILADELPHIA PA 19135",215-333-6530,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Goodyear Auto Service Center,L191,"1815 OREGON AVE , PHILADELPHIA PA 19145",215-462-9509,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Grand Prix Worx Inc,DP91,"9909 BUSTLETON AVE , PHILADELPHIA PA 19115",215-677-2345,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Granite Street Garage Llc.,DY04,"2224 GRANITE STREET , PHILADELPHIA PA 19137",215-535-5390,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Grant Auto Garage Inc,AU08,"9499 ROOSEVELT BLVD , PHILADELPHIA PA 19114-2203",215-673-5319,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Grant Luke Oil Inc,DB74,"7367 STATE RD , PHILADELPHIA PA 19136-4212",215-284-7631,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Graystone Auto Group,CU59,"1522 W LOUDON ST , PHILADELPHIA PA 19141",267-535-9824,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
PHILADELPHIA,Greenbridge Enterprises,J268,"360 DOMINO LN , PHILADELPHIA PA 19128-4370",215-482-8777,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
PHILADELPHIA,Greene Street Auto Llc,KV18,"5827 GREENE ST , PHILADELPHIA PA 19144-2740",267-766-5581,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Greg'S Auto Center Inc.,M186,"5004 WELLINGTON ST , PHILADELPHIA PA 19135",215-332-1532,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,G & S Auto Shop Inc,KV88,"7921 VANDIKE ST , PHILADELPHIA PA 19136-3319",267-274-8785,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
PHILADELPHIA,Guie'S Auto Body Inc,AV95,"5244 UMBRIA ST , PHILADELPHIA PA 19128",215-487-9861,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
PHILADELPHIA,G&V Auto Care & Sales,DE23,"4015 G ST , PHILADELPHIA PA 19124-5115",267-408-9735,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,H1 Auto Care Llc,FK54,"3601 B ST , PHILADELPHIA PA 19134-1005",215-426-5555,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Handy Auto Group Llc,FE94,"7335 OXFORD AVE , PHILADELPHIA PA 19111-3020",267-971-3127,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
PHILADELPHIA,Happys Auto Tags And Inspections Inc,DO23,"900 S 52ND ST , PHILADELPHIA PA 19143",215-668-6246,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,Hariston Auto Repair Inc,9917,"1706-14 N UBER STREET , PHILADELPHIA PA 19121",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Harold'S Used Auto Parts Inc.,1644,"5347 WHITBY AVE , PHILADELPHIA PA 19143",215-472-1552,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Harrison Motors Inc,DA90,"1223 NORTH 26TH ST , PHILADELPHIA PA 19121",267-975-0088,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Harrys Auto Repair,1571,"1132-34 E COLUMBIA AVE , PHILADELPHIA PA 19125",215-425-2388,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Harrys Auto Repair,DJ89,"7048 ELMWOOD AVE , PHILADELPHIA PA 19142-1722",215-492-8011,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Hasher'S Auto Service & Sales,EW44,"4900 DEVEREAUX ST , PHILADELPHIA PA 19135",215-338-6858,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,H & D Auto Repair Inc,D038,"2300 74TH AVE # 02 , PHILADELPHIA PA 19138-1316",215-549-8088,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Helix Motorsports,ET79,"4648 UMBRIA STREET , PHILADELPHIA PA 19127",267-335-4337,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Heng'S Auto Repair,B209,"1801 S 5TH ST , PHILADELPHIA PA 19148",215-465-8158,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Herman'S Svc Inc,X382,"1101 SPRING GARDEN ST , PHILADELPHIA PA 19123",215-763-3100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,H & F Auto Repair Inc,KM94,"265 W ALLEGHENY AVE , PHILADELPHIA PA 19133",267-469-5707,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,"H & H Disposal Service, Inc.",1761,"7401 GLENMORE AVE , PHILADELPHIA PA 19153-1430",610-586-1400,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PHILADELPHIA,Higbee Auto,BG54,"4710 HIGBEE ST , PHILADELPHIA PA 19135-3714",215-533-4231,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Him Auto Repair,EQ83,"2338 GERMANTOWN AVE , PHILADELPHIA PA 19133",215-978-8814,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Hl Auto Repair Llc,EV13,"3519 N FRONT ST , PHILADELPHIA PA 19140-4611",610-908-9513,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,H & L Auto Service,L943,"4119 GIRARD AVE , PHILADELPHIA PA 19104",215-473-0101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Honest Automotive Llc,EV11,"1840 GRANT AVE , PHILADELPHIA PA 19115-4377",215-464-9959,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Honest Reliable Auto,FL81,"5019 COTTMAN AVE UNIT D , PHILADELPHIA PA 19135-1546",267-246-5992,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,Hossain Complete Auto Repair Llc,FH97,"5501 WALNUT ST , PHILADELPHIA PA 19139-3922",215-474-8100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Hounsou Universal Auto Repair Llc,DD79,"1737 WINDRIM AVE , PHILADELPHIA PA 19141-1532",215-324-1151,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Hulls Complete Auto Repair,N574,"6914 STATE RD , PHILADELPHIA PA 19135-1509",215-460-1941,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Hunting Park Tire Shop Inc,DX02,"440 E HUNTING PARK AVE , PHILADELPHIA PA 19124-6007",215-423-1600,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Huy Vo Auto Repair Llc,EW87,"5528 N 2ND ST , PHILADELPHIA PA 19120",215-549-1800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Iberoni Llc,FO50,"4375 RICHMOND ST , PHILADELPHIA PA 19137-1925",917-834-2106,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PHILADELPHIA,I C Auto Incorporated,KE17,"7970 ROCKWELL AVE , PHILADELPHIA PA 19111",215-356-2483,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Imo United Motors Llc,CL31,"1715 N 56TH ST , PHILADELPHIA PA 19131-3519",215-877-3500,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Import Service Unlimited,088,"6200 WOODBINE AVE , PHILADELPHIA PA 19151",215-473-2130,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,"Indios Auto Center, Inc",7997,"4300 N 5TH ST , PHILADELPHIA PA 19140-2302",215-526-8628,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Infinite Auto Center,FG44,"523 ATWOOD RD , PHILADELPHIA PA 19151-3717",267-939-2639,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,Inspections By The Paint Shop Llc,FB20,"2837 N AMERICAN ST , PHILADELPHIA PA 19133-3518",215-681-8737,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PHILADELPHIA,Iroko Motor Vehicle Author Llc,KC38,"4816 WOODLAND AVE STE 5 , PHILADELPHIA PA 19143-4434",267-971-8735,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,I.S.Performance Inc,L948,"1809 E. MADISON ST. , PHILADELPHIA PA 19134",215-423-1980,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PHILADELPHIA,I T Auto Service Llc,EN11,"6307 GRAYS AVE , PHILADELPHIA PA 19142",215-724-0787,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Jack Bowens Auto Service,7763,"2008 S 2ND ST , PHILADELPHIA PA 19148",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Jack Sees & Sons Auto Service,B366,"5400 TORRESDALE AVE , PHILADELPHIA PA 19124",215-535-9827,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,"J A G Auto Sales, Llc",EO40,"4353 N MARSHALL ST , PHILADELPHIA PA 19140-2317",267-693-0763,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,James Auto Repair Inc,EA86,"198 ASHDALE ST UNIT A , PHILADELPHIA PA 19120",215-457-6688,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Jb Autocare Llc,FN77,"7300 ALGON AVE , PHILADELPHIA PA 19111-3701",215-725-2800,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,J B Motorworks,KH81,"5929 WOODLAND AVENUE , PHILADELPHIA PA 19143",215-724-4000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Jc Auto,EF03,"2621 E TIOGA ST , PHILADELPHIA PA 19134-5416",215-739-6945,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,J & C Automotive,D573,"7125 STATE ROAD , PHILADELPHIA PA 19135",215-338-2475,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
PHILADELPHIA,J & C Sunoco Inc,X951,"12291 ACADEMY RD , PHILADELPHIA PA 19154-2904",215-637-9603,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
PHILADELPHIA,Jean Auto Repairs Llc,FP95,"176 W WELLENS AVE , PHILADELPHIA PA 19120-3434",267-444-2852,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,Jerrys Auto Speed Center,DH91,"3413 RORER ST , PHILADELPHIA PA 19134-1117",215-634-7530,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Jims Auto Service,A821,"7563 RIDGE AVENUE , PHILADELPHIA PA 19128",215-487-0122,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Jjlh  Of  Roosevelt  Blvd  Llc,DU50,"11500 ROOSEVELT BLVD , PHILADELPHIA PA 19116-3004",215-904-4200,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,J&K Auto Llc,DD57,"3317 GAUL ST , PHILADELPHIA PA 19134-4511",215-420-2114,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Jkk Autoworks Inc.,A478,"6680 CHEW AVENUE , PHILADELPHIA PA 19119",215-848-6919,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Joes Auto & Truck Repair,8006,"8325 TORRESDALE AVE , PHILADELPHIA PA 19136",215-624-9798,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PHILADELPHIA,Joe Sippels Auto Service,0922,"179 W INDIANA AVE , PHILADELPHIA PA 19133",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Johnny Auto Repair,EE07,"6838 ELMWOOD AVENUE , PHILADELPHIA PA 19142",267-292-3776,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Johns Automotive Repair Inc,T150,"9365 OLD BUSTLETON AVE , PHILADELPHIA PA 19115",215-673-9001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Johny'S Auto Body Inc.,CA51,"6432 EDMUND STREET , PHILADELPHIA PA 19135",215-333-3828,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Jonathan Powell A Repair,X050,"3900 FRANKFORD AVE , PHILADELPHIA PA 19124-4450",215-744-4371,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Joseph Braun Auto Repair,8255,"6519 BINGHAM ST , PHILADELPHIA PA 19111",215-725-8410,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Josephs Automotive Llc,DX61,"10067 SANDMEYER LANE , PHILADELPHIA PA 19116",215-677-7401,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Js Automotive Center Inc,T339,"4829 ASHBURNER STREET , PHILADELPHIA PA 19136",215-331-8500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,J & S Auto Repair,L885,"1638 W HUNTING PARK AVE , PHILADELPHIA PA 19140-2910",215-457-4002,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,J S Auto Repair I Inc.,FQ36,"2101 N 2ND ST , PHILADELPHIA PA 19122-1603",267-549-2902,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Jt Auto Connection,AW49,"6236 TORRESDALE AVE , PHILADELPHIA PA 19135",215-333-7200,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,J & T Auto Repair,EK84,"6238 GRAYS AVENUE , PHILADELPHIA PA 19142",215-724-9000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,J T M Auto Repair,DW24,"5423-5425 WALNUT STREET , PHILADELPHIA PA 19139",215-472-2322,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Judge Automotive,FM48,"6743 UPLAND ST , PHILADELPHIA PA 19142-1615",610-633-6694,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Juniper Auto Repair Inc,EH79,"1900 POLLOCK ST , PHILADELPHIA PA 19145-4836",215-952-6830,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,"K & A Auto Boby & Repair, Inc",EZ58,"4824 VAN KIRK ST , PHILADELPHIA PA 19135-4140",215-708-7932,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,Kazi Auto Repairs Llc,FD75,"5501 WALNUT ST , PHILADELPHIA PA 19139-3922",267-736-1801,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Kb Auto Repair,AL69,"5821 OLD SECOND ST , PHILADELPHIA PA 19120-2484",215-424-6828,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,K B Auto Service Center Llc,DR33,"3383-87 TULIP ST , PHILADELPHIA PA 19134",215-291-0900,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Kb Auto Shop Inc,KH06,"2528 ORTHODOX ST , PHILADELPHIA PA 19137-1625",215-904-7101,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Kehan'S Auto Service Llc,KF39,"9337 TORRESDALE AVE , PHILADELPHIA PA 19114",215-624-3935,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Kellers Auto & Truck Repair,7289,"360 DOMINO LANE , PHILADELPHIA PA 19128",215-487-2088,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Kelleys Auto Inc,T865,"500 RED LION RD , PHILADELPHIA PA 19115-1101",215-677-9322,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PHILADELPHIA,Kenco Automotive Inc,717,"4525 LANCASTER AVE , PHILADELPHIA PA 19131",215-877-0300,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Kens Automotive,DH38,"341 N 10TH ST # 55 , PHILADELPHIA PA 19107-1406",215-829-9898,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Kensington Auto Repair,BF94,"4030 KENSINGTON AVENUE , PHILADELPHIA PA 19124",215-533-5750,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Kensington Ave Inspections,EV49,"2916 KENSINGTON AVE , PHILADELPHIA PA 19134-3017",610-803-3954,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Kerrigan Automotive,7249,"2899 HOLME AVE  , PHILADELPHIA PA 19152",215-698-7244,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Kev'S Auto Services Llc,DR60,"4655 BROWN ST , PHILADELPHIA PA 19139-2163",215-307-3149,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Keystone State Cycles Co.,J892,"915 EMILY ST , PHILADELPHIA PA 19148-2303",484-718-2453,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
PHILADELPHIA,Khanh Auto Repair,KJ57,"2013 SOUTH LARRY ST , PHILADELPHIA PA 19142",267-969-7046,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Kia On The Boulevard,EA20,"11295 E. ROOSEVELT BLVD , PHILADELPHIA PA 19154",215-671-9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Kong'S Auto Repair Inc,BA37,"1218 S 8TH ST , PHILADELPHIA PA 19147",--,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Kowski Auto Llc,FO02,"9989 GLOBAL RD , PHILADELPHIA PA 19115-1005",215-673-4740,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,K S Murphy Auto Repair Llc,DO80,"5947 LOCUST ST , PHILADELPHIA PA 19139-3831",215-476-5001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Kx Auto Llc,KA34,"2429 WASHINGTON AVE , PHILADELPHIA PA 19146-2437",267-324-5784,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,L & A Auto Repair Inc,KB11,"8140 BUSTLETON AVE , PHILADELPHIA PA 19152",267-686-4931,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,La Bestia Auto Center Llc,FK09,"3753 N RANDOLPH ST , PHILADELPHIA PA 19140-3349",445-230-2162,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Lamah Motors Inc,KQ26,"1800 BRIDGE ST , PHILADELPHIA PA 19124-1409",267-239-3770,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Lamar Cooper,CT42,"5918 OGONTZ AVE , PHILADELPHIA PA 19141-1352",215-847-9288,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Lansdowne Inspections Llc,EV16,"5315 WARREN ST , PHILADELPHIA PA 19131-4016",267-969-3588,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Lawrence St Auto Repair Corporation,CC07,"3810 N LAWRENCE ST , PHILADELPHIA PA 19140-3348",267-251-2250,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Lc Autobody & Repairs Inc,DI21,"4527 LANCASTER AVE , PHILADELPHIA PA 19131-4618",215-386-5565,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Lee Auto Service,T827,"2951 REED ST , PHILADELPHIA PA 19146",215-755-4381,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Lee'S Automotive Service Inc,KR65,"5947 LANCASTER AVE , PHILADELPHIA PA 19151",215-879-2883,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Lee'S Complete Auto Services,EM35,"6713 GREENWAY AVE , PHILADELPHIA PA 19142-1609",215-730-0229,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Levons Auto Repair,K266,"2126 SOUTH 72ND STREET , PHILADELPHIA PA 19142",215-365-8181,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,L & H Auto Center,P655,"164 E RUSCOMB ST , PHILADELPHIA PA 19120-3943",215-457-2995,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Liam'S Auto Repair,BX19,"9236 STATE RD , PHILADELPHIA PA 19114-4023",215-632-7200,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
PHILADELPHIA,Lib Automotive Llc,EZ18,"6710 GREENWAY AVE , PHILADELPHIA PA 19142-1610",215-934-2018,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Lindley Auto Repair Llc,FG21,"520 LINDLEY AVE , PHILADELPHIA PA 19120-3131",267-449-8483,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Linnetts Gulf Inc,2873,"2201 SPRING GARDEN ST , PHILADELPHIA PA 19130-3511",215-972-9000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Lin'S Automotive Inc,CO01,"1316-18 COTTMAN AVE  , PHILADELPHIA PA 19111",267-888-6676,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Lj Auto Body & Repair Ctr Inc,EY26,"1907 NORTH 2ND STREET , PHILADELPHIA PA 19122",215-426-1825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,L & J Auto Repair 77,KA12,"623 LEVICK ST , PHILADELPHIA PA 19111",215-342-5552,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Lomanno'S Auto Repair,BD83,"5140 RIDGE AVE. , PHILADELPHIA PA 19128",267-385-5543,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Lonnies D&M Auto Repair,EO45,"6839 OGONTZ AVE , PHILADELPHIA PA 19138-2645",215-869-3771,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Lorenzo'S Auto Repair,BD81,"6905 RISING SUN AVE , PHILADELPHIA PA 19111",215-725-7454,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Low Budget Car Care,AW57,"5418 PASCHALL AVE , PHILADELPHIA PA 19114",--,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
PHILADELPHIA,Ls&R Auto Repair Llc,DO24,"13451 DAMAR DR STE B , PHILADELPHIA PA 19116-1819",215-552-9333,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Luz Instant Oil Change Llc,CS27,"9126 MARSHALL ST , PHILADELPHIA PA 19114-2215",215-941-6952,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,"Maggiano'S Auto Repair, Ltd",7414,"5701 RIDGE AVE , PHILADELPHIA PA 19128",215-487-0640,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,"Mahabu Auto Repairs, Inc",EE56,"4973 LANCASTER AVE , PHILADELPHIA PA 19131-4604",215-391-5274,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,Marco Auto Center,AH05,"315 E WYOMING AVE , PHILADELPHIA PA 19120-4434",215-324-0933,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
PHILADELPHIA,Marino Auto Repair,B55,"1528-40 ALTER STREET , PHILADELPHIA PA 19146",215-546-3954,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
PHILADELPHIA,Marinos Auto Repair,E555,"2028 S BANCRAFT ST , PHILADELPHIA PA 19145",215-467-4883,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
PHILADELPHIA,Mario'S Auto Repair Inc,5621,"9989 GLOBAL ROAD , PHILADELPHIA PA 19115",215-673-4740,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
PHILADELPHIA,Mark & Sons Auto Insp Station,KP59,"1827 W STILES ST , PHILADELPHIA PA 19121-4911",215-978-5027,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
